Class_Code,Class_Nbr,Course_Title,Units,Teaching_Staff,Quota_s_,Vacancy,Course_Component,Section_Code,Language,Period,Room,Meeting_Date,Add_Consent,Drop_Consent,Course_Offering_Dept,Period_sql,day_num,start_time,end_time
UGEB2182-,7404,Environmental Challenges HK 香港環境的挑戰,2.00,- Professor LI Jianfeng,54,13,LEC,-,C,We 02:30PM - 04:15PM,ELB_203,"8/1, 15/1, 22/1",,,Dept of Geo & Resource Mgt,We_02_30PM___04_15PM,3.0,1430.0,1615.0
UGEB2182-,7404,Environmental Challenges HK 香港環境的挑戰,2.00,- Professor LI Jianfeng,54,13,LEC,-,C,We 02:30PM - 04:15PM,ELB_203,"5/2, 12/2, 19/2, 26/2",,,Dept of Geo & Resource Mgt,We_02_30PM___04_15PM,3.0,1430.0,1615.0
UGEB2182-,7404,Environmental Challenges HK 香港環境的挑戰,2.00,- Professor LI Jianfeng,54,13,LEC,-,C,We 02:30PM - 04:15PM,ELB_203,"12/3, 19/3, 26/3, 2/4, 9/4, 16/4",,,Dept of Geo & Resource Mgt,We_02_30PM___04_15PM,3.0,1430.0,1615.0
UGEB2222B,5059,Natural Hazards 自然災害,3.00,- Dr. NG Kit Ying,150,121,LEC,B,C&E,Fr 08:30AM - 11:15AM,YIA_LT5,"10/1, 17/1, 24/1",,,Dept of Geo & Resource Mgt,Fr_08_30AM___11_15AM,5.0,830.0,1115.0
UGEB2222B,5059,Natural Hazards 自然災害,3.00,- Dr. NG Kit Ying,150,121,LEC,B,C&E,Fr 08:30AM - 11:15AM,YIA_LT5,"7/2, 14/2, 21/2, 28/2",,,Dept of Geo & Resource Mgt,Fr_08_30AM___11_15AM,5.0,830.0,1115.0
UGEB2222B,5059,Natural Hazards 自然災害,3.00,- Dr. NG Kit Ying,150,121,LEC,B,C&E,Fr 08:30AM - 11:15AM,YIA_LT5,"14/3, 21/3, 28/3",,,Dept of Geo & Resource Mgt,Fr_08_30AM___11_15AM,5.0,830.0,1115.0
UGEB2222B,5059,Natural Hazards 自然災害,3.00,- Dr. NG Kit Ying,150,121,LEC,B,C&E,Fr 08:30AM - 11:15AM,YIA_LT5,11/4,,,Dept of Geo & Resource Mgt,Fr_08_30AM___11_15AM,5.0,830.0,1115.0
UGEB2240-,5112,Natural Wonders of the World 世界自然奇觀,3.00,- Professor LAI Yuk Fo,80,69,LEC,-,C,Fr 02:30PM - 05:15PM,WMY_507,"10/1, 17/1, 24/1",,,Dept of Geo & Resource Mgt,Fr_02_30PM___05_15PM,5.0,1430.0,1715.0
UGEB2240-,5112,Natural Wonders of the World 世界自然奇觀,3.00,- Professor LAI Yuk Fo,80,69,LEC,-,C,Fr 02:30PM - 05:15PM,WMY_507,"7/2, 14/2, 21/2, 28/2",,,Dept of Geo & Resource Mgt,Fr_02_30PM___05_15PM,5.0,1430.0,1715.0
UGEB2240-,5112,Natural Wonders of the World 世界自然奇觀,3.00,- Professor LAI Yuk Fo,80,69,LEC,-,C,Fr 02:30PM - 05:15PM,WMY_507,"14/3, 21/3, 28/3",,,Dept of Geo & Resource Mgt,Fr_02_30PM___05_15PM,5.0,1430.0,1715.0
UGEB2240-,5112,Natural Wonders of the World 世界自然奇觀,3.00,- Professor LAI Yuk Fo,80,69,LEC,-,C,Fr 02:30PM - 05:15PM,WMY_507,11/4,,,Dept of Geo & Resource Mgt,Fr_02_30PM___05_15PM,5.0,1430.0,1715.0
UGEB2240-,5112,Natural Wonders of the World 世界自然奇觀,3.00,- Professor LAI Yuk Fo,80,69,FLD,-F01,C,TBA,TBA,06/01/2025 - 14/04/2025,,,Dept of Geo & Resource Mgt,TBA,,,
UGEB2240-,5112,Natural Wonders of the World 世界自然奇觀,3.00,- Professor LAI Yuk Fo,80,69,PRJ,-J01,C,TBA,TBA,06/01/2025 - 14/04/2025,,,Dept of Geo & Resource Mgt,TBA,,,
UGEB2262-,8787,From Genes to Life 從基因到生命,2.00,- Dr. CHIU Chi Ming Lawrence,60,42,LEC,-,C&E,We 10:30AM - 12:15PM,SC_L2,"8/1, 15/1, 22/1",,,School of Life Sciences,We_10_30AM___12_15PM,3.0,1030.0,1215.0
UGEB2262-,8787,From Genes to Life 從基因到生命,2.00,- Dr. CHIU Chi Ming Lawrence,60,42,LEC,-,C&E,We 10:30AM - 12:15PM,SC_L2,"5/2, 12/2, 19/2, 26/2",,,School of Life Sciences,We_10_30AM___12_15PM,3.0,1030.0,1215.0
UGEB2262-,8787,From Genes to Life 從基因到生命,2.00,- Dr. CHIU Chi Ming Lawrence,60,42,LEC,-,C&E,We 10:30AM - 12:15PM,SC_L2,"12/3, 19/3, 26/3, 2/4, 9/4, 16/4",,,School of Life Sciences,We_10_30AM___12_15PM,3.0,1030.0,1215.0
UGEB2303-,7880,Robots in Action 動感機器人,3.00,- Dr. HAN Dongkun,30,17,LEC,-,E,We 02:30PM - 04:15PM,BMS_2,"8/1, 15/1, 22/1",,,Dept of Mech & Automation Engg,We_02_30PM___04_15PM,3.0,1430.0,1615.0
UGEB2303-,7880,Robots in Action 動感機器人,3.00,- Dr. HAN Dongkun,30,17,LEC,-,E,We 02:30PM - 04:15PM,BMS_2,"5/2, 12/2, 19/2, 26/2",,,Dept of Mech & Automation Engg,We_02_30PM___04_15PM,3.0,1430.0,1615.0
UGEB2303-,7880,Robots in Action 動感機器人,3.00,- Dr. HAN Dongkun,30,17,LEC,-,E,We 02:30PM - 04:15PM,BMS_2,"12/3, 19/3, 26/3, 2/4, 9/4, 16/4",,,Dept of Mech & Automation Engg,We_02_30PM___04_15PM,3.0,1430.0,1615.0
UGEB2303-,7880,Robots in Action 動感機器人,3.00,- Dr. HAN Dongkun,30,17,LAB,-L01,E,We 04:30PM - 05:15PM,BMS_2,"8/1, 15/1, 22/1",,,Dept of Mech & Automation Engg,We_04_30PM___05_15PM,3.0,1630.0,1715.0
UGEB2303-,7880,Robots in Action 動感機器人,3.00,- Dr. HAN Dongkun,30,17,LAB,-L01,E,We 04:30PM - 05:15PM,BMS_2,"5/2, 12/2, 19/2, 26/2",,,Dept of Mech & Automation Engg,We_04_30PM___05_15PM,3.0,1630.0,1715.0
UGEB2303-,7880,Robots in Action 動感機器人,3.00,- Dr. HAN Dongkun,30,17,LAB,-L01,E,We 04:30PM - 05:15PM,BMS_2,"12/3, 19/3, 26/3, 2/4, 9/4, 16/4",,,Dept of Mech & Automation Engg,We_04_30PM___05_15PM,3.0,1630.0,1715.0
UGEB2360-,9026,Wonders & Insights in Biology 生物拾趣與啟示,2.00,- Dr. SIOW Lam,60,43,LEC,-,C&E,Tu 02:30PM - 04:15PM,SC_LG23,"7/1, 14/1, 21/1",,,School of Life Sciences,Tu_02_30PM___04_15PM,2.0,1430.0,1615.0
UGEB2360-,9026,Wonders & Insights in Biology 生物拾趣與啟示,2.00,- Dr. SIOW Lam,60,43,LEC,-,C&E,Tu 02:30PM - 04:15PM,SC_LG23,"4/2, 11/2, 18/2, 25/2",,,School of Life Sciences,Tu_02_30PM___04_15PM,2.0,1430.0,1615.0
UGEB2360-,9026,Wonders & Insights in Biology 生物拾趣與啟示,2.00,- Dr. SIOW Lam,60,43,LEC,-,C&E,Tu 02:30PM - 04:15PM,SC_LG23,"11/3, 18/3, 25/3, 1/4, 8/4, 15/4",,,School of Life Sciences,Tu_02_30PM___04_15PM,2.0,1430.0,1615.0
UGEB2361-,6810,Great Discoveries in Life Sci 生命科學大發現,2.00,- Dr. NGAI Hung Kui,60,50,LEC,-,C&E,Mo 02:30PM - 04:15PM,WMY_306,"6/1, 13/1, 20/1, 27/1",,,School of Life Sciences,Mo_02_30PM___04_15PM,1.0,1430.0,1615.0
UGEB2361-,6810,Great Discoveries in Life Sci 生命科學大發現,2.00,- Dr. NGAI Hung Kui,60,50,LEC,-,C&E,Mo 02:30PM - 04:15PM,WMY_306,"10/2, 17/2, 24/2",,,School of Life Sciences,Mo_02_30PM___04_15PM,1.0,1430.0,1615.0
UGEB2361-,6810,Great Discoveries in Life Sci 生命科學大發現,2.00,- Dr. NGAI Hung Kui,60,50,LEC,-,C&E,Mo 02:30PM - 04:15PM,WMY_306,"10/3, 17/3, 24/3, 31/3, 7/4, 14/4",,,School of Life Sciences,Mo_02_30PM___04_15PM,1.0,1430.0,1615.0
UGEB2362-,6249,Nutrition For Healthy Living 營養與健康生活,3.00,- Ms. SIN Man Ching- Ms. YIP Pui Sze,60,1,LEC,-,C&E,Fr 08:30AM - 11:15AM,SWH_2,"10/1, 17/1, 24/1",,,School of Life Sciences,Fr_08_30AM___11_15AM,5.0,830.0,1115.0
UGEB2362-,6249,Nutrition For Healthy Living 營養與健康生活,3.00,- Ms. SIN Man Ching- Ms. YIP Pui Sze,60,1,LEC,-,C&E,Fr 08:30AM - 11:15AM,SWH_2,"7/2, 14/2, 21/2, 28/2",,,School of Life Sciences,Fr_08_30AM___11_15AM,5.0,830.0,1115.0
UGEB2362-,6249,Nutrition For Healthy Living 營養與健康生活,3.00,- Ms. SIN Man Ching- Ms. YIP Pui Sze,60,1,LEC,-,C&E,Fr 08:30AM - 11:15AM,SWH_2,"14/3, 21/3, 28/3",,,School of Life Sciences,Fr_08_30AM___11_15AM,5.0,830.0,1115.0
UGEB2362-,6249,Nutrition For Healthy Living 營養與健康生活,3.00,- Ms. SIN Man Ching- Ms. YIP Pui Sze,60,1,LEC,-,C&E,Fr 08:30AM - 11:15AM,SWH_2,11/4,,,School of Life Sciences,Fr_08_30AM___11_15AM,5.0,830.0,1115.0
UGEB2370B,8132,Chemistry: The X-Files 化學X檔案,2.00,- Dr. CHEUNG Yu San,40,1,LEC,B,C,Fr 02:30PM - 04:15PM,ERB_401,"10/1, 17/1, 24/1",,,Dept of Chemistry,Fr_02_30PM___04_15PM,5.0,1430.0,1615.0
UGEB2370B,8132,Chemistry: The X-Files 化學X檔案,2.00,- Dr. CHEUNG Yu San,40,1,LEC,B,C,Fr 02:30PM - 04:15PM,ERB_401,"7/2, 14/2, 21/2, 28/2",,,Dept of Chemistry,Fr_02_30PM___04_15PM,5.0,1430.0,1615.0
UGEB2370B,8132,Chemistry: The X-Files 化學X檔案,2.00,- Dr. CHEUNG Yu San,40,1,LEC,B,C,Fr 02:30PM - 04:15PM,ERB_401,"14/3, 21/3, 28/3",,,Dept of Chemistry,Fr_02_30PM___04_15PM,5.0,1430.0,1615.0
UGEB2370B,8132,Chemistry: The X-Files 化學X檔案,2.00,- Dr. CHEUNG Yu San,40,1,LEC,B,C,Fr 02:30PM - 04:15PM,ERB_401,11/4,,,Dept of Chemistry,Fr_02_30PM___04_15PM,5.0,1430.0,1615.0
UGEB2380C,6360,Chemistry of Life 生命化學,2.00,- Dr. HAU Chun Kit,50,34,LEC,C,C,Tu 09:30AM - 11:15AM,LHC_104,"7/1, 14/1, 21/1",,,Dept of Chemistry,Tu_09_30AM___11_15AM,2.0,930.0,1115.0
UGEB2380C,6360,Chemistry of Life 生命化學,2.00,- Dr. HAU Chun Kit,50,34,LEC,C,C,Tu 09:30AM - 11:15AM,LHC_104,"4/2, 11/2, 18/2, 25/2",,,Dept of Chemistry,Tu_09_30AM___11_15AM,2.0,930.0,1115.0
UGEB2380C,6360,Chemistry of Life 生命化學,2.00,- Dr. HAU Chun Kit,50,34,LEC,C,C,Tu 09:30AM - 11:15AM,LHC_104,"11/3, 18/3, 25/3, 1/4, 8/4, 15/4",,,Dept of Chemistry,Tu_09_30AM___11_15AM,2.0,930.0,1115.0
UGEB2401F,5611,Astronomy 天文學,3.00,- Dr. LEUNG Po Kin,100,75,LEC,F,C,Tu 12:30PM - 02:15PM,LHC_104,"7/1, 14/1, 21/1",,,Dept of Physics,Tu_12_30PM___02_15PM,2.0,1230.0,1415.0
UGEB2401F,5611,Astronomy 天文學,3.00,- Dr. LEUNG Po Kin,100,75,LEC,F,C,Tu 12:30PM - 02:15PM,LHC_104,"4/2, 11/2, 18/2, 25/2",,,Dept of Physics,Tu_12_30PM___02_15PM,2.0,1230.0,1415.0
UGEB2401F,5611,Astronomy 天文學,3.00,- Dr. LEUNG Po Kin,100,75,LEC,F,C,Tu 12:30PM - 02:15PM,LHC_104,"11/3, 18/3, 25/3, 1/4, 8/4, 15/4",,,Dept of Physics,Tu_12_30PM___02_15PM,2.0,1230.0,1415.0
UGEB2401F,5611,Astronomy 天文學,3.00,- Dr. LEUNG Po Kin,100,75,LEC,F,C,Th 02:30PM - 03:15PM,ICS_L1,"9/1, 16/1, 23/1",,,Dept of Physics,Th_02_30PM___03_15PM,4.0,1430.0,1515.0
UGEB2401F,5611,Astronomy 天文學,3.00,- Dr. LEUNG Po Kin,100,75,LEC,F,C,Th 02:30PM - 03:15PM,ICS_L1,"6/2, 13/2, 20/2, 27/2",,,Dept of Physics,Th_02_30PM___03_15PM,4.0,1430.0,1515.0
UGEB2401F,5611,Astronomy 天文學,3.00,- Dr. LEUNG Po Kin,100,75,LEC,F,C,Th 02:30PM - 03:15PM,ICS_L1,"13/3, 20/3, 27/3, 3/4, 10/4, 17/4",,,Dept of Physics,Th_02_30PM___03_15PM,4.0,1430.0,1515.0
UGEB2410-,6468,Chemistry in Action 動感化學,2.00,- Dr. MAK Kin Wah,50,16,LEC,-,C,Mo 10:30AM - 12:15PM,KKB_101,"6/1, 13/1, 20/1, 27/1",,,Dept of Chemistry,Mo_10_30AM___12_15PM,1.0,1030.0,1215.0
UGEB2410-,6468,Chemistry in Action 動感化學,2.00,- Dr. MAK Kin Wah,50,16,LEC,-,C,Mo 10:30AM - 12:15PM,KKB_101,"10/2, 17/2, 24/2",,,Dept of Chemistry,Mo_10_30AM___12_15PM,1.0,1030.0,1215.0
UGEB2410-,6468,Chemistry in Action 動感化學,2.00,- Dr. MAK Kin Wah,50,16,LEC,-,C,Mo 10:30AM - 12:15PM,KKB_101,"10/3, 17/3, 24/3, 31/3, 7/4, 14/4",,,Dept of Chemistry,Mo_10_30AM___12_15PM,1.0,1030.0,1215.0
UGEB2411B,4977,Astronomy – A Short Introd 天文學 - 簡介,2.00,- Professor CHAN Tsang Keung,120,40,LEC,B,C,Tu 04:30PM - 06:15PM,YIA_LT5,"7/1, 14/1, 21/1",,,Dept of Physics,Tu_04_30PM___06_15PM,2.0,1630.0,1815.0
UGEB2411B,4977,Astronomy – A Short Introd 天文學 - 簡介,2.00,- Professor CHAN Tsang Keung,120,40,LEC,B,C,Tu 04:30PM - 06:15PM,YIA_LT5,"4/2, 11/2, 18/2, 25/2",,,Dept of Physics,Tu_04_30PM___06_15PM,2.0,1630.0,1815.0
UGEB2411B,4977,Astronomy – A Short Introd 天文學 - 簡介,2.00,- Professor CHAN Tsang Keung,120,40,LEC,B,C,Tu 04:30PM - 06:15PM,YIA_LT5,"11/3, 18/3, 25/3, 1/4, 8/4, 15/4",,,Dept of Physics,Tu_04_30PM___06_15PM,2.0,1630.0,1815.0
UGEB2411C,9581,Astronomy – A Short Introd 天文學 - 簡介,2.00,- Professor NG Chun Yu,100,6,LEC,C,C,We 12:30PM - 02:15PM,SC_L2,"8/1, 15/1, 22/1",,,Dept of Physics,We_12_30PM___02_15PM,3.0,1230.0,1415.0
UGEB2411C,9581,Astronomy – A Short Introd 天文學 - 簡介,2.00,- Professor NG Chun Yu,100,6,LEC,C,C,We 12:30PM - 02:15PM,SC_L2,"5/2, 12/2, 19/2, 26/2",,,Dept of Physics,We_12_30PM___02_15PM,3.0,1230.0,1415.0
UGEB2411C,9581,Astronomy – A Short Introd 天文學 - 簡介,2.00,- Professor NG Chun Yu,100,6,LEC,C,C,We 12:30PM - 02:15PM,SC_L2,"12/3, 19/3, 26/3, 2/4, 9/4, 16/4",,,Dept of Physics,We_12_30PM___02_15PM,3.0,1230.0,1415.0
UGEB2420B,8883,Chemistry in the Kitchen 化學色香味,2.00,- Dr. LO Chui Man,60,1,LEC,B,C,Fr 09:30AM - 11:15AM,SC_L3,"10/1, 17/1, 24/1",,,Dept of Chemistry,Fr_09_30AM___11_15AM,5.0,930.0,1115.0
UGEB2420B,8883,Chemistry in the Kitchen 化學色香味,2.00,- Dr. LO Chui Man,60,1,LEC,B,C,Fr 09:30AM - 11:15AM,SC_L3,"7/2, 14/2, 21/2, 28/2",,,Dept of Chemistry,Fr_09_30AM___11_15AM,5.0,930.0,1115.0
UGEB2420B,8883,Chemistry in the Kitchen 化學色香味,2.00,- Dr. LO Chui Man,60,1,LEC,B,C,Fr 09:30AM - 11:15AM,SC_L3,"14/3, 21/3, 28/3",,,Dept of Chemistry,Fr_09_30AM___11_15AM,5.0,930.0,1115.0
UGEB2420B,8883,Chemistry in the Kitchen 化學色香味,2.00,- Dr. LO Chui Man,60,1,LEC,B,C,Fr 09:30AM - 11:15AM,SC_L3,11/4,,,Dept of Chemistry,Fr_09_30AM___11_15AM,5.0,930.0,1115.0
UGEB2440B,8017,Chemistry of Food and Drinks 飲食中的化學,2.00,- Dr. MAK Kin Wah,60,1,LEC,B,C,Tu 02:30PM - 04:15PM,LPN_LT,"7/1, 14/1, 21/1",,,Dept of Chemistry,Tu_02_30PM___04_15PM,2.0,1430.0,1615.0
UGEB2440B,8017,Chemistry of Food and Drinks 飲食中的化學,2.00,- Dr. MAK Kin Wah,60,1,LEC,B,C,Tu 02:30PM - 04:15PM,LPN_LT,"4/2, 11/2, 18/2, 25/2",,,Dept of Chemistry,Tu_02_30PM___04_15PM,2.0,1430.0,1615.0
UGEB2440B,8017,Chemistry of Food and Drinks 飲食中的化學,2.00,- Dr. MAK Kin Wah,60,1,LEC,B,C,Tu 02:30PM - 04:15PM,LPN_LT,"11/3, 18/3, 25/3, 1/4, 8/4, 15/4",,,Dept of Chemistry,Tu_02_30PM___04_15PM,2.0,1430.0,1615.0
UGEB2460-,4932,Appreciation of Mathematics 數學賞析,3.00,- Dr. CHAN Tsz Lung- Dr. CHEUNG Leung Fu- Dr. NG Ming Ho,50,6,LEC,-,C&E,Tu 02:30PM - 05:15PM,LHC_104,"7/1, 14/1, 21/1",,,Dept of Mathematics,Tu_02_30PM___05_15PM,2.0,1430.0,1715.0
UGEB2460-,4932,Appreciation of Mathematics 數學賞析,3.00,- Dr. CHAN Tsz Lung- Dr. CHEUNG Leung Fu- Dr. NG Ming Ho,50,6,LEC,-,C&E,Tu 02:30PM - 05:15PM,LHC_104,"4/2, 11/2, 18/2, 25/2",,,Dept of Mathematics,Tu_02_30PM___05_15PM,2.0,1430.0,1715.0
UGEB2460-,4932,Appreciation of Mathematics 數學賞析,3.00,- Dr. CHAN Tsz Lung- Dr. CHEUNG Leung Fu- Dr. NG Ming Ho,50,6,LEC,-,C&E,Tu 02:30PM - 05:15PM,LHC_104,"11/3, 18/3, 25/3, 1/4, 8/4, 15/4",,,Dept of Mathematics,Tu_02_30PM___05_15PM,2.0,1430.0,1715.0
UGEB2502-,6283,Human Evolution 人類的演化,3.00,- Professor CHEUNG Christina,15,9,LEC,-,E,Tu 02:30PM - 04:15PM,UCA_104,"7/1, 14/1, 21/1",,,Dept of Anthropology,Tu_02_30PM___04_15PM,2.0,1430.0,1615.0
UGEB2502-,6283,Human Evolution 人類的演化,3.00,- Professor CHEUNG Christina,15,9,LEC,-,E,Tu 02:30PM - 04:15PM,UCA_104,"4/2, 11/2, 18/2, 25/2",,,Dept of Anthropology,Tu_02_30PM___04_15PM,2.0,1430.0,1615.0
UGEB2502-,6283,Human Evolution 人類的演化,3.00,- Professor CHEUNG Christina,15,9,LEC,-,E,Tu 02:30PM - 04:15PM,UCA_104,"11/3, 18/3, 25/3, 1/4, 8/4, 15/4",,,Dept of Anthropology,Tu_02_30PM___04_15PM,2.0,1430.0,1615.0
UGEB2502-,6283,Human Evolution 人類的演化,3.00,- Professor CHEUNG Christina,7,1,TUT,-T01,E,Tu 04:30PM - 05:15PM,UCA_104,"7/1, 14/1, 21/1",,,Dept of Anthropology,Tu_04_30PM___05_15PM,2.0,1630.0,1715.0
UGEB2502-,6283,Human Evolution 人類的演化,3.00,- Professor CHEUNG Christina,7,1,TUT,-T01,E,Tu 04:30PM - 05:15PM,UCA_104,"4/2, 11/2, 18/2, 25/2",,,Dept of Anthropology,Tu_04_30PM___05_15PM,2.0,1630.0,1715.0
UGEB2502-,6283,Human Evolution 人類的演化,3.00,- Professor CHEUNG Christina,7,1,TUT,-T01,E,Tu 04:30PM - 05:15PM,UCA_104,"11/3, 18/3, 25/3, 1/4, 8/4, 15/4",,,Dept of Anthropology,Tu_04_30PM___05_15PM,2.0,1630.0,1715.0
UGEB2502-,6283,Human Evolution 人類的演化,3.00,- Professor CHEUNG Christina,8,8,TUT,-T02,E,Tu 05:30PM - 06:15PM,UCA_104,"7/1, 14/1, 21/1",,,Dept of Anthropology,Tu_05_30PM___06_15PM,2.0,1730.0,1815.0
UGEB2502-,6283,Human Evolution 人類的演化,3.00,- Professor CHEUNG Christina,8,8,TUT,-T02,E,Tu 05:30PM - 06:15PM,UCA_104,"4/2, 11/2, 18/2, 25/2",,,Dept of Anthropology,Tu_05_30PM___06_15PM,2.0,1730.0,1815.0
UGEB2502-,6283,Human Evolution 人類的演化,3.00,- Professor CHEUNG Christina,8,8,TUT,-T02,E,Tu 05:30PM - 06:15PM,UCA_104,"11/3, 18/3, 25/3, 1/4, 8/4, 15/4",,,Dept of Anthropology,Tu_05_30PM___06_15PM,2.0,1730.0,1815.0
UGEB2530B,8110,Games and Strategic Thinking 博奕和策略思想,3.00,- Dr. LIU Chun Lung,100,26,LEC,B,C&E,Mo 02:30PM - 05:15PM,BMS_G18,"6/1, 13/1, 20/1, 27/1",,,Dept of Mathematics,Mo_02_30PM___05_15PM,1.0,1430.0,1715.0
UGEB2530B,8110,Games and Strategic Thinking 博奕和策略思想,3.00,- Dr. LIU Chun Lung,100,26,LEC,B,C&E,Mo 02:30PM - 05:15PM,BMS_G18,"10/2, 17/2, 24/2",,,Dept of Mathematics,Mo_02_30PM___05_15PM,1.0,1430.0,1715.0
UGEB2530B,8110,Games and Strategic Thinking 博奕和策略思想,3.00,- Dr. LIU Chun Lung,100,26,LEC,B,C&E,Mo 02:30PM - 05:15PM,BMS_G18,"10/3, 17/3, 24/3, 31/3, 7/4, 14/4",,,Dept of Mathematics,Mo_02_30PM___05_15PM,1.0,1430.0,1715.0
UGEB2530C,6400,Games and Strategic Thinking 博奕和策略思想,3.00,- Dr. WONG Chak Fu,100,23,LEC,C,C&E,Th 02:30PM - 05:15PM,LSB_LT6,"9/1, 16/1, 23/1",,,Dept of Mathematics,Th_02_30PM___05_15PM,4.0,1430.0,1715.0
UGEB2530C,6400,Games and Strategic Thinking 博奕和策略思想,3.00,- Dr. WONG Chak Fu,100,23,LEC,C,C&E,Th 02:30PM - 05:15PM,LSB_LT6,"6/2, 13/2, 20/2, 27/2",,,Dept of Mathematics,Th_02_30PM___05_15PM,4.0,1430.0,1715.0
UGEB2530C,6400,Games and Strategic Thinking 博奕和策略思想,3.00,- Dr. WONG Chak Fu,100,23,LEC,C,C&E,Th 02:30PM - 05:15PM,LSB_LT6,"13/3, 20/3, 27/3, 3/4, 10/4, 17/4",,,Dept of Mathematics,Th_02_30PM___05_15PM,4.0,1430.0,1715.0
UGEB2650-,6943,Perspectives in Material Sci 材料科學概論,2.00,- Dr. DUNG On Yu,100,91,LEC,-,C,We 02:30PM - 04:15PM,LSB_LT1,"8/1, 15/1, 22/1",,,Dept of Physics,We_02_30PM___04_15PM,3.0,1430.0,1615.0
UGEB2650-,6943,Perspectives in Material Sci 材料科學概論,2.00,- Dr. DUNG On Yu,100,91,LEC,-,C,We 02:30PM - 04:15PM,LSB_LT1,"5/2, 12/2, 19/2, 26/2",,,Dept of Physics,We_02_30PM___04_15PM,3.0,1430.0,1615.0
UGEB2650-,6943,Perspectives in Material Sci 材料科學概論,2.00,- Dr. DUNG On Yu,100,91,LEC,-,C,We 02:30PM - 04:15PM,LSB_LT1,"12/3, 19/3, 26/3, 2/4, 9/4, 16/4",,,Dept of Physics,We_02_30PM___04_15PM,3.0,1430.0,1615.0
UGEB2781-,5587,Perspectives in Medical Sci. 醫學科學探索,3.00,- Dr. WONG Pui Man Molly,135,111,LEC,-,E,Fr 02:30PM - 05:15PM,BMS_G18,"10/1, 17/1, 24/1",,,Sch of Biomedical Sciences,Fr_02_30PM___05_15PM,5.0,1430.0,1715.0
UGEB2781-,5587,Perspectives in Medical Sci. 醫學科學探索,3.00,- Dr. WONG Pui Man Molly,135,111,LEC,-,E,Fr 02:30PM - 05:15PM,BMS_G18,"7/2, 14/2, 21/2, 28/2",,,Sch of Biomedical Sciences,Fr_02_30PM___05_15PM,5.0,1430.0,1715.0
UGEB2781-,5587,Perspectives in Medical Sci. 醫學科學探索,3.00,- Dr. WONG Pui Man Molly,135,111,LEC,-,E,Fr 02:30PM - 05:15PM,BMS_G18,"14/3, 21/3, 28/3",,,Sch of Biomedical Sciences,Fr_02_30PM___05_15PM,5.0,1430.0,1715.0
UGEB2781-,5587,Perspectives in Medical Sci. 醫學科學探索,3.00,- Dr. WONG Pui Man Molly,135,111,LEC,-,E,Fr 02:30PM - 05:15PM,BMS_G18,11/4,,,Sch of Biomedical Sciences,Fr_02_30PM___05_15PM,5.0,1430.0,1715.0
UGEB2831-,5596,Fundamentals in Chi Med 中醫與中藥,3.00,- Dr. LIONG Ching- Miss HUNG Hing Yu- Professor LIN Zhixiu,50,17,LEC,-,E,Fr 08:30AM - 11:15AM,CKB_LT3,"10/1, 17/1, 24/1",,,Sch of Chinese Medicine,Fr_08_30AM___11_15AM,5.0,830.0,1115.0
UGEB2831-,5596,Fundamentals in Chi Med 中醫與中藥,3.00,- Dr. LIONG Ching- Miss HUNG Hing Yu- Professor LIN Zhixiu,50,17,LEC,-,E,Fr 08:30AM - 11:15AM,CKB_LT3,"7/2, 14/2, 21/2, 28/2",,,Sch of Chinese Medicine,Fr_08_30AM___11_15AM,5.0,830.0,1115.0
UGEB2831-,5596,Fundamentals in Chi Med 中醫與中藥,3.00,- Dr. LIONG Ching- Miss HUNG Hing Yu- Professor LIN Zhixiu,50,17,LEC,-,E,Fr 08:30AM - 11:15AM,CKB_LT3,"14/3, 21/3, 28/3",,,Sch of Chinese Medicine,Fr_08_30AM___11_15AM,5.0,830.0,1115.0
UGEB2831-,5596,Fundamentals in Chi Med 中醫與中藥,3.00,- Dr. LIONG Ching- Miss HUNG Hing Yu- Professor LIN Zhixiu,50,17,LEC,-,E,Fr 08:30AM - 11:15AM,CKB_LT3,11/4,,,Sch of Chinese Medicine,Fr_08_30AM___11_15AM,5.0,830.0,1115.0
UGEB2871-,6479,Climate Change Extreme Weather 氣候變化與極端天氣,3.00,- Dr. AU-YEUNG Yee Man- Professor CHAN Chung Leung Johnny,40,4,LEC,-,E,Mo 09:30AM - 12:15PM,WMY_504,"6/1, 13/1, 20/1, 27/1",,,Dept of Earth & Environ Sci,Mo_09_30AM___12_15PM,1.0,930.0,1215.0
UGEB2871-,6479,Climate Change Extreme Weather 氣候變化與極端天氣,3.00,- Dr. AU-YEUNG Yee Man- Professor CHAN Chung Leung Johnny,40,4,LEC,-,E,Mo 09:30AM - 12:15PM,WMY_504,"10/2, 17/2, 24/2",,,Dept of Earth & Environ Sci,Mo_09_30AM___12_15PM,1.0,930.0,1215.0
UGEB2871-,6479,Climate Change Extreme Weather 氣候變化與極端天氣,3.00,- Dr. AU-YEUNG Yee Man- Professor CHAN Chung Leung Johnny,40,4,LEC,-,E,Mo 09:30AM - 12:15PM,WMY_504,"10/3, 17/3, 24/3, 31/3, 7/4, 14/4",,,Dept of Earth & Environ Sci,Mo_09_30AM___12_15PM,1.0,930.0,1215.0
